dataset_id,file,boundary_m,label,omega_rpm,axial_depth_m,kurtosis_1st_derivative,ar_coeff_2,d2_energy,skewness_1st_derivative,multi_axis_energy_asymmetry,d3_d4_subband_energy_ratio,coherence_at_dominant_resonant,impulse_factor,cross_axis_peak_delay,cross_spectral_centroid,phase_space_ellipsicity,bivariate_orbit_radius_ratio
3,ds3_time3_45.h5,0.007070328423285719,0,7500.0,0.004,2.346418983160007,-0.8733389034014929,5003.311878015208,0.32309916159482716,-0.43485618619675365,0.04683448251408653,0.9882918148261,2.4520457927972963,0.00019999999999999185,518.1866125440664,0.7018623503497223,0.13965457265089243
3,ds3_time3_46.h5,0.007070328423285719,0,7500.0,0.005,3.0253902253676994,-0.8415412750238911,4552.16812114632,0.23984241518463922,-0.4289262729894179,0.033974238436259456,0.9838647347602759,2.433630530291511,0.00019999999999999185,512.4247454584122,0.6949757204898095,0.15654255979012888
3,ds3_time3_47.h5,0.007070328423285719,0,7500.0,0.006,4.637207188188444,-0.8967129529518324,5269.951492535277,0.160625391742568,-0.4213804312980743,0.02862170467066963,0.9757407543790858,2.294647492210363,0.00019999999999999185,508.5850350396388,0.6804202061937944,0.1922235245949929
3,ds3_time3_48.h5,0.007070328423285719,0,7500.0,0.007,6.908496170472043,-0.863319700280188,5649.680740329227,0.09887133071205852,-0.4152696693533534,0.03192088337762308,0.9639580290418576,2.01029358600464,0.00019999999999999185,507.07865206049286,0.6499893089454154,0.24410759013526434
3,ds3_time3_49.h5,0.007070328423285719,1,7500.0,0.008,1.8736673071274692,-1.9802601614791349,57427.53567209607,-0.7616738324559844,-0.39761540007277396,0.2721810980179256,0.9999615248355279,2.2845997768383417,0.0017999999999999267,580.2699874136606,0.8627797150761827,0.34202351799433983
3,ds3_time3_50.h5,0.007070328423285719,1,7500.0,0.009,1.7860115485787693,-2.016514904512502,268960.83568890457,-0.7111965422758815,-0.3685310646258742,0.3197231643487568,0.9999873886508736,2.8900687000817626,0.0017999999999999267,729.5973429746114,0.8763247303311837,0.3096914311170551
3,ds3_time3_51.h5,0.0026254655007385773,0,8000.0,0.001,3.5085323975368046,-0.9562956592596529,7196.610730432461,1.8079466881682,-0.4716640669206963,0.2111413062704463,0.9999380809998669,2.144135900501825,0.0001196808510638414,663.9625091960999,0.7517931482594314,0.201109412134754
3,ds3_time3_52.h5,0.0026254655007385773,0,8000.0,0.002,6.27642236774616,-0.927937403370557,6600.319044867942,1.0180487032610097,-0.46127953228184054,0.15616639340621957,0.999812685215733,2.2311558862894416,0.0001196808510638414,611.6462863896478,0.7366444535018182,0.21492656508948715
3,ds3_time3_53.h5,0.0026254655007385773,1,8000.0,0.003,2.2844462283407583,-1.593165750306224,20275.150566829587,-0.47600587939319705,-0.4383566273835996,0.24522546862155326,0.9995150810297826,2.529665097064442,0.002034574468085304,603.53632278459,0.7243423052214999,0.38211577707602434
3,ds3_time3_54.h5,0.0026254655007385773,1,8000.0,0.004,1.7687382979052388,-1.9139081417808128,905681.821457738,-0.7078036143963676,-0.3442719622629434,0.5900530734684392,0.9997272694421899,4.665524407678144,0.0039494680851067665,950.1813406388367,0.7318226504025844,0.27176707786165716
3,ds3_time3_55.h5,0.0015922880142001188,0,8500.0,0.001,4.05680908580524,-0.9584636539502386,12936.052512486722,1.6717532716910464,-0.4710270761383825,0.14902246580692924,0.9999999977200547,2.242281041763635,0.0001203208556149731,698.7388093766999,0.7128966825952876,0.27622688054831546
3,ds3_time3_56.h5,0.0015922880142001188,1,8500.0,0.002,1.761543696010503,-1.8642098481978566,64781.953314696424,-1.2259965061614118,-0.4229246682272334,0.45856777972101165,0.9997713684038522,2.944073239767293,0.0019251336898395697,768.6083072641345,0.7404048982376799,0.31035588136780184
3,ds3_time3_57.h5,0.0015922880142001188,1,8500.0,0.003,1.7865624582006217,-1.7310410389114574,2148347.18396139,-0.4087265318593281,-0.3255706227924951,0.8052160909992884,0.9980996182160624,6.442821601289866,0.0019251336898395697,1247.63408118273,0.7494332395017703,0.24134428734703314
3,ds3_time3_58.h5,0.0012660523790161754,0,9000.0,0.001,4.449297200841733,-0.9753852905353774,5573.665202076083,2.2574581774412743,-0.4898352868166596,0.1450245078019652,0.9999999993733988,2.17395193116721,0.00011904761904760196,782.2352511189775,0.6408884499650112,0.2862497750871297
3,ds3_time3_59.h5,0.0012660523790161754,1,9000.0,0.002,1.698729326747834,-1.6506996454282228,308211.8299988911,-0.6094664007808298,-0.38044873598037837,0.6489291414255816,0.9990476156240744,4.723506755515813,0.006825396825395846,1069.2366685752932,0.7422575000551115,0.24728894692030878
3,ds3_time3_60.h5,0.0012660523790161754,1,9000.0,0.003,1.657558947495166,-1.5533460307234377,1706261.5401416454,0.22680998075547507,-0.3601646769993673,0.7827931850215455,0.9983086176163214,6.184977939420894,0.006825396825395846,1299.438149562959,0.7472831005377104,0.23603729912484137
3,ds3_time3_61.h5,0.0011870977643144063,0,9500.0,0.001,3.6451361058181226,-0.9716369940667661,8980.751608463188,2.4594247088159182,-0.44923332124982335,0.1377419885793925,0.9999999993425877,2.2799615880962665,8.097165991904909e-05,841.9714637159187,0.6369339834728847,0.27200010085155135
