dataset_number,grid_point,file_name,RPM,Axial_Depth,kurtosis,skewness,crest_factor,margin_factor,shape_factor,impulse_factor,zero_crossing_rate,mean_crossing_rate,kurtosis_1st_derivative,skewness_1st_derivative,off_harmonic_energy_ratio,spectral_centroid,spectral_entropy,spectral_flatness,spectral_rolloff_85,spectral_spread,spectral_skewness,spectral_kurtosis,cross_correlation_coeff,cross_axis_peak_delay,bivariate_orbit_radius_ratio,coherence_at_tpf,coherence_at_dominant_resonant,cross_spectral_centroid,multi_axis_energy_asymmetry,d1_energy,d2_energy,d3_energy,d4_energy,a4_energy,wavelet_energy_entropy,d1_wavelet_kurtosis,d3_wavelet_std,d1_relative_energy,d3_d4_subband_energy_ratio,permutation_entropy,higuchi_fractal_dimension,katz_fractal_dimension,phase_space_ellipsicity,phase_space_area,ar_coeff_1,ar_coeff_2,ar_coeff_3,ar_residual_variance,autocorr_first_zero_lag,harmonic_peak_ratio,dominant_peak_tpf_ratio,transimpedance,acceleration_jerk_rms
1,16,time1_16.h5,3500.0,0.004,1.5682175182665987,0.12846639672782295,1.893302513852886,3.2788429995779724,1.273689806401487,2.411480112328731,0.08580909020757775,0.08580909020757775,1.9425213980963096,-0.7804762724202959,0.5183948133362538,683.9937919609749,0.11866352677345036,4.958117868194526e-05,1079.166666666668,1027.9310655550166,3.008625329044327,12.948425580155225,0.9391382655749214,0.003888888888888884,0.3453713788553299,0.9999987701411454,0.9999783185862838,270.8223154115885,-0.43172601995125875,1147.652061124344,25048.860398565725,766070.2459701187,2570397.026152213,55674505.73464485,0.363041596782563,4.910724608752859,21.705704819442747,1.9439483133597444e-05,0.29803576574973584,0.4318956020507529,1.0884560699816768,1.2177421315788135,0.8090864651682841,9.49725195833753e-06,2.546301693086728,-2.1870524518490377,0.6314025644690199,1.7012931365827828,0.0011111111111111096,0.004195856515445243,1.0000000000000013,0.46083919783029403,503778.6425374027
1,17,time1_17.h5,3500.0,0.005,2.5758005414116627,0.7717824480974023,2.5532824557640614,5.036992592794632,1.3722426100601401,3.5037229813184396,0.08565475731152095,0.08565475731152095,1.9166110294386614,-0.9223615064409386,0.6500631792221072,808.3943317566032,0.17357217698076363,7.287591414701504e-05,1314.4444444444462,998.4083983231151,2.671502408470636,11.318966683798545,0.914734304167905,0.0038095238095238048,0.34766827079948853,0.9999871015298845,0.9998817937113593,368.4965080022706,-0.37978663586937417,14896.437256075167,264046.78060124745,5414630.712165606,14536968.672686463,84068707.4223113,0.8922055227256013,7.454660483481238,57.70642043211925,0.00014282401122253145,0.3724731637029091,0.4339215479163639,1.146646922042998,1.3290562515004438,0.8182778229889655,4.797855003987363e-05,2.484692722155357,-2.1404738438405384,0.6359643561911843,13.655592299887614,0.0007142857142857133,0.0029527390565377894,0.0,0.2217368331409828,1400495.2132657408
1,18,time1_18.h5,4000.0,0.001,1.310034319812005,-0.0838156779588207,1.6543478659668904,3.2808305041786,1.2960610912679333,2.144135900501825,0.08493660785530632,0.08493660785530632,3.5085323975368046,1.8079466881682,0.4243039281927613,602.1107196016177,0.09510441795646812,4.628160284541925e-06,1066.666666666563,947.7470643293095,3.1633124534426504,14.82055449075822,0.8812646205121084,0.0002393617021276828,0.20110941213475553,0.9999999134254142,0.9999380809998669,331.98125459804993,-0.47166406692069623,931.1078530278487,7196.610730432461,28911.732805733925,136930.72812906402,3517154.5835738126,0.3180429436995042,9.521609929047635,4.518594135704621,0.00025225586041904895,0.2111413062704463,0.3005000657432025,1.0108018609052176,1.065767387358638,0.7517931482594309,1.045123198255334e-06,1.8668748906202344,-0.9562956592597545,0.06449085627417843,1.0708030876332164,0.0009574468085107313,0.00866082868453888,0.9999999999999027,0.8553791523997154,73383.76844583108
1,19,time1_19.h5,4000.0,0.002,1.329668928587504,-0.06624632765066658,1.7332404475933885,3.298031484429472,1.2872743013742902,2.2311558862894416,0.08493660785530632,0.08493660785530632,6.276422367746161,1.0180487032610097,0.433923166978772,570.3407888591049,0.09289435917840158,8.72245378704969e-06,1027.777777777678,864.7087963662266,3.4294024331998223,17.227092256972096,0.910360476777597,0.0002393617021276828,0.21492656508948707,0.9999996862525458,0.9998126852157331,305.8231431948239,-0.46127953228184054,933.2786609409688,6600.319044867942,57220.121004471584,366404.83113182214,9685834.847887073,0.2838983532898673,8.598404997420964,6.356794659774546,9.22486181665839e-05,0.15616639340621957,0.3067675785499123,1.011786569912994,1.1079697011480092,0.7366444535018184,5.992289671488196e-06,1.9026750509418497,-0.9279374033707668,0.0024958333217311142,1.1458359953246624,0.0009574468085107313,0.00819409659615298,0.9999999999999027,0.7891885985885524,124201.45351332033
1,2,time1_2.h5,2000.0,0.002,2.145010132394073,0.6393247592442037,2.5194372913032144,6.372814715634934,1.4469132774174247,3.6454072684072125,0.08018972472184051,0.08018972472184051,1.8490621452954077,-0.9194653574567926,0.5867080946308433,876.4815618165476,0.19144035167571297,4.8081490291511745e-05,1469.9999999998572,955.5671237133639,2.5939416509852795,11.305018270237,0.8776154130907732,0.007898936170213533,0.26446398888868927,0.9999856432031817,0.9997591235236974,272.06258140929674,-0.38799002240703984,6067.557725636954,117831.28079909924,1391705.2203604039,4553133.1267039385,24541683.964484535,0.9005467748834552,16.170767068651042,22.191545268964028,0.0001982186947343703,0.3056588027699234,0.3727478525012326,1.1561034076518455,1.1631180064661826,0.740617587406423,3.117689846790309e-05,2.428363740459826,-2.0595344401934828,0.6132558501495948,3.339913505301191,0.0020744680851065844,0.008148182308769469,0.9999999999999027,0.11635316846623407,1011914.9157472355
1,20,time1_20.h5,4000.0,0.003,1.4153623969144637,0.03174612864465884,1.9589045988641756,3.6794476144481014,1.291367174558275,2.529665097064442,0.07908502526819754,0.07908502526819754,2.2844462283407587,-0.4760058793931971,0.478705198431156,738.2801459978211,0.12315737864980271,7.106978620449241e-05,1261.1111111109888,959.9054581122797,2.9649700843481543,13.303217816084306,0.9239227193503964,0.004069148936170608,0.38211577707602434,0.9999986146279405,0.9995150810297829,301.768161392295,-0.4383566273835996,1665.1370228460112,20275.150566829587,323807.2659497594,1320447.1287991637,24437318.421476193,0.39433152085969103,8.102033665905195,15.121815548217043,6.378976715600271e-05,0.24522546862155326,0.40598303589908274,1.0541439277214988,1.176697179234399,0.7243423052215001,3.5862339230187475e-05,2.2372602366075127,-1.5931657503066436,0.33741736595639243,2.379487826915925,0.0009574468085107313,0.007109830087895606,0.9999999999999027,0.2871641871095058,527601.8900743882
1,21,time1_21.h5,4000.0,0.004,3.2632793819115578,1.1099035299153073,3.061505418361113,8.083365763751432,1.5239314553216423,4.665524407678144,0.07961698732157106,0.07961698732157106,1.7687382979052388,-0.707803614396368,0.6991707628678212,1048.0189883971975,0.24239627382611426,0.00025682444266545627,1761.11111111094,1048.1083542232586,2.2613563871539846,9.015356492464626,0.9153474348791781,0.007898936170213533,0.27176707786165694,0.9998351796885498,0.9997272694421897,475.09067031941834,-0.34427196226294354,43304.17937408778,905681.821457738,8137260.104858436,13790725.734256653,46296784.540980816,1.3033183013384078,9.028534755219685,75.80667340458375,0.0006260203527999733,0.5900530734684392,0.40364176907642263,1.2152234963382997,1.3679483585790828,0.7318226504025844,0.00020802307133106619,2.3122250048913497,-1.9139081417807968,0.5608767327386581,42.45828542985928,0.0005585106382979266,0.006214641221986921,0.9999999999999027,0.09503272600061675,2618144.2870874354
1,22,time1_22.h5,4500.0,0.001,1.3201529153717086,-0.11200615631241358,1.6827685866003295,3.338338780211224,1.291890012969169,2.17395193116721,0.09405695009425538,0.09405695009425538,4.449297200841735,2.2574581774412743,0.42816454203972487,723.2669618090673,0.09733927844614917,6.703317051811915e-06,1500.0000000002153,1055.8058959577265,2.3490912310150107,8.584536654813034,0.8633126834095279,0.00023809523809520392,0.28624977508712973,0.9999999997915686,0.9999999993733987,391.1176255594888,-0.48983528681665967,1710.2065001382375,5573.665202076083,16624.09855950256,114629.58096850227,1718499.6866814087,0.44686994219236326,9.254103612714559,3.623699395162956,0.0009209327983436068,0.1450245078019652,0.3094895841385011,1.0132517559275076,1.0547180490526986,0.6408884499650112,3.4130592272187775e-07,1.8082336851299972,-0.975385290535362,0.13687046659997318,1.2633085345715662,0.0008730158730157478,0.008323116114095237,1.0000000000001437,1.1294139834113708,44155.99071416138
1,23,time1_23.h5,4500.0,0.002,3.274552076039767,1.1400342625908257,2.9734155161167912,9.213955749153572,1.5885794400120035,4.723506755515814,0.08056354797102887,0.08056354797102887,1.6987293267478347,-0.6094664007808298,0.6903230716022958,1150.212167234668,0.2700586268738078,0.0004454270974978398,2026.2500000002908,1138.0580571935761,2.0310474081869785,7.495002827813698,0.8767066406304932,0.013650793650791693,0.2472889469203087,0.9999564673826838,0.9990476156240744,534.6183342876466,-0.38044873598037826,22517.88190770502,308211.8299988911,2457400.8663856895,3786855.4662027014,11098163.740240734,1.4076345608444163,12.501127992121774,44.057611250371465,0.0012741295231455394,0.6489291414255816,0.4030973471220005,1.230467097522537,1.2749659321258708,0.7422575000551114,5.6471110667643386e-05,2.1491725669543347,-1.6506996454281997,0.4431834860753496,22.501516968528314,0.0005555555555554759,0.008164712202872737,1.0000000000001437,0.09045712996681987,1494111.1993997989
1,24,time1_24.h5,4500.0,0.003,4.410958528898468,1.5824970650974564,3.391119861535206,14.546106897666702,1.8238747646687046,6.184977939420894,0.08086119654727651,0.08086119654727651,1.657558947495166,0.2268099807554751,0.7910803617650793,1362.759546690699,0.25579298323134875,0.0005897641112219572,2427.5000000003483,1218.1640426887082,1.6290991939353396,5.740830784308601,0.9152872516659158,0.013650793650791693,0.23603729912484142,0.9995209383289139,0.9983086176163214,649.7190747814795,-0.36016467699936733,134061.39061269947,1706261.5401416454,9750231.615776831,12455693.026387893,21969815.577676132,1.694692214617674,11.549339636358287,87.7587831131628,0.0029133607143653584,0.7827931850215455,0.4097190253213041,1.2847718755796884,1.3920823317651683,0.7472831005377105,0.0002153028349188204,2.0493668673207606,-1.553346030723438,0.42031432939619795,115.61828241768778,0.0004761904761904079,0.006716582060122955,2.69583333333372,0.07799333848955024,2820293.0316797956
