dataset_number,grid_point,file_name,RPM,Axial_Depth,kurtosis,skewness,crest_factor,margin_factor,shape_factor,impulse_factor,zero_crossing_rate,mean_crossing_rate,kurtosis_1st_derivative,skewness_1st_derivative,off_harmonic_energy_ratio,spectral_centroid,spectral_entropy,spectral_flatness,spectral_rolloff_85,spectral_spread,spectral_skewness,spectral_kurtosis,cross_correlation_coeff,cross_axis_peak_delay,bivariate_orbit_radius_ratio,coherence_at_tpf,coherence_at_dominant_resonant,cross_spectral_centroid,multi_axis_energy_asymmetry,d1_energy,d2_energy,d3_energy,d4_energy,a4_energy,wavelet_energy_entropy,d1_wavelet_kurtosis,d3_wavelet_std,d1_relative_energy,d3_d4_subband_energy_ratio,permutation_entropy,higuchi_fractal_dimension,katz_fractal_dimension,phase_space_ellipsicity,phase_space_area,ar_coeff_1,ar_coeff_2,ar_coeff_3,ar_residual_variance,autocorr_first_zero_lag,harmonic_peak_ratio,dominant_peak_tpf_ratio,transimpedance,acceleration_jerk_rms,blim_critical_depth,chatter_label
1,16,time1_16.h5,3500.0,0.004,1.5682175182665987,0.1284663967278229,1.893302513852886,3.2788429995779724,1.273689806401487,2.411480112328731,0.0858090902075777,0.0858090902075777,1.9425213980963096,-0.7804762724202959,0.5183948133362538,683.9937919609749,0.1186635267734503,4.958117868194526e-05,1079.166666666668,1027.9310655550166,3.008625329044327,12.948425580155224,0.9391382655749214,0.0038888888888888,0.3453713788553299,0.9999987701411454,0.9999783185862838,270.8223154115885,-0.4317260199512587,1147.652061124344,25048.860398565725,766070.2459701187,2570397.026152213,55674505.73464485,0.363041596782563,4.910724608752859,21.705704819442747,1.9439483133597444e-05,0.2980357657497358,0.4318956020507529,1.0884560699816768,1.2177421315788135,0.8090864651682841,9.49725195833753e-06,2.546301693086728,-2.1870524518490377,0.6314025644690199,1.7012931365827828,0.0011111111111111,0.0041958565154452,1.000000000000001,0.460839197830294,503778.6425374027,0.0037118327626069485,1
1,17,time1_17.h5,3500.0,0.005,2.5758005414116627,0.7717824480974023,2.553282455764061,5.036992592794632,1.37224261006014,3.50372298131844,0.0856547573115209,0.0856547573115209,1.9166110294386611,-0.9223615064409386,0.6500631792221072,808.3943317566032,0.1735721769807636,7.287591414701504e-05,1314.4444444444462,998.4083983231152,2.671502408470636,11.318966683798545,0.914734304167905,0.0038095238095238,0.3476682707994885,0.9999871015298843,0.9998817937113592,368.4965080022706,-0.3797866358693741,14896.437256075167,264046.78060124745,5414630.712165606,14536968.672686463,84068707.4223113,0.8922055227256013,7.454660483481238,57.70642043211925,0.0001428240112225,0.3724731637029091,0.4339215479163639,1.146646922042998,1.3290562515004438,0.8182778229889655,4.797855003987363e-05,2.484692722155357,-2.1404738438405384,0.6359643561911843,13.655592299887614,0.0007142857142857,0.0029527390565377,0.0,0.2217368331409828,1400495.2132657408,0.0037118327626069485,1
1,18,time1_18.h5,4000.0,0.001,1.310034319812005,-0.0838156779588207,1.6543478659668904,3.2808305041786,1.2960610912679331,2.144135900501825,0.0849366078553063,0.0849366078553063,3.508532397536805,1.8079466881682,0.4243039281927613,602.1107196016177,0.0951044179564681,4.628160284541925e-06,1066.666666666563,947.7470643293096,3.1633124534426504,14.82055449075822,0.8812646205121084,0.0002393617021276,0.2011094121347555,0.9999999134254142,0.9999380809998668,331.98125459805,-0.4716640669206962,931.1078530278488,7196.610730432461,28911.732805733925,136930.72812906402,3517154.5835738126,0.3180429436995042,9.521609929047637,4.518594135704621,0.000252255860419,0.2111413062704463,0.3005000657432025,1.0108018609052176,1.065767387358638,0.7517931482594309,1.045123198255334e-06,1.8668748906202344,-0.9562956592597543,0.0644908562741784,1.0708030876332164,0.0009574468085107,0.0086608286845388,0.9999999999999029,0.8553791523997154,73383.76844583108,0.0026254736930035327,0
1,19,time1_19.h5,4000.0,0.002,1.329668928587504,-0.0662463276506665,1.7332404475933885,3.298031484429472,1.2872743013742902,2.2311558862894416,0.0849366078553063,0.0849366078553063,6.276422367746161,1.0180487032610095,0.433923166978772,570.3407888591049,0.0928943591784015,8.72245378704969e-06,1027.777777777678,864.7087963662266,3.4294024331998223,17.227092256972096,0.910360476777597,0.0002393617021276,0.214926565089487,0.9999996862525458,0.9998126852157332,305.8231431948239,-0.4612795322818405,933.2786609409688,6600.319044867942,57220.121004471584,366404.8311318221,9685834.847887073,0.2838983532898673,8.598404997420964,6.356794659774546,9.22486181665839e-05,0.1561663934062195,0.3067675785499123,1.011786569912994,1.1079697011480092,0.7366444535018184,5.992289671488196e-06,1.9026750509418495,-0.9279374033707668,0.0024958333217311,1.1458359953246624,0.0009574468085107,0.0081940965961529,0.9999999999999029,0.7891885985885524,124201.45351332032,0.0026254736930035327,0
1,2,time1_2.h5,2000.0,0.002,2.145010132394073,0.6393247592442037,2.5194372913032144,6.372814715634934,1.4469132774174247,3.645407268407213,0.0801897247218405,0.0801897247218405,1.849062145295408,-0.9194653574567926,0.5867080946308433,876.4815618165476,0.1914403516757129,4.808149029151175e-05,1469.9999999998572,955.567123713364,2.5939416509852795,11.305018270237,0.8776154130907732,0.0078989361702135,0.2644639888886892,0.9999856432031816,0.9997591235236974,272.06258140929674,-0.3879900224070398,6067.557725636954,117831.28079909924,1391705.220360404,4553133.1267039385,24541683.96448453,0.9005467748834552,16.170767068651042,22.191545268964028,0.0001982186947343,0.3056588027699234,0.3727478525012326,1.1561034076518455,1.1631180064661826,0.740617587406423,3.117689846790309e-05,2.428363740459826,-2.0595344401934828,0.6132558501495948,3.339913505301191,0.0020744680851065,0.0081481823087694,0.9999999999999029,0.116353168466234,1011914.9157472356,0.0014729720492096473,1
1,20,time1_20.h5,4000.0,0.003,1.4153623969144635,0.0317461286446588,1.958904598864176,3.679447614448101,1.291367174558275,2.529665097064442,0.0790850252681975,0.0790850252681975,2.2844462283407587,-0.4760058793931971,0.478705198431156,738.2801459978211,0.1231573786498027,7.106978620449241e-05,1261.1111111109888,959.9054581122796,2.9649700843481543,13.303217816084306,0.9239227193503964,0.0040691489361706,0.3821157770760243,0.9999986146279404,0.9995150810297828,301.768161392295,-0.4383566273835996,1665.1370228460112,20275.150566829587,323807.2659497594,1320447.1287991635,24437318.421476196,0.394331520859691,8.102033665905195,15.121815548217045,6.378976715600271e-05,0.2452254686215532,0.4059830358990827,1.0541439277214988,1.176697179234399,0.7243423052215001,3.5862339230187475e-05,2.2372602366075127,-1.5931657503066436,0.3374173659563924,2.379487826915925,0.0009574468085107,0.0071098300878956,0.9999999999999029,0.2871641871095058,527601.8900743882,0.0026254736930035327,1
1,21,time1_21.h5,4000.0,0.004,3.2632793819115578,1.1099035299153073,3.061505418361113,8.083365763751432,1.5239314553216423,4.665524407678144,0.079616987321571,0.079616987321571,1.7687382979052388,-0.707803614396368,0.6991707628678212,1048.0189883971975,0.2423962738261142,0.0002568244426654,1761.11111111094,1048.1083542232586,2.261356387153985,9.015356492464626,0.915347434879178,0.0078989361702135,0.2717670778616569,0.9998351796885498,0.9997272694421896,475.0906703194184,-0.3442719622629435,43304.17937408778,905681.821457738,8137260.104858436,13790725.734256651,46296784.540980816,1.3033183013384078,9.028534755219685,75.80667340458375,0.0006260203527999,0.5900530734684392,0.4036417690764226,1.2152234963382995,1.3679483585790828,0.7318226504025844,0.000208023071331,2.3122250048913497,-1.9139081417807968,0.5608767327386581,42.45828542985928,0.0005585106382979,0.0062146412219869,0.9999999999999029,0.0950327260006167,2618144.2870874354,0.0026254736930035327,1
1,22,time1_22.h5,4500.0,0.001,1.3201529153717086,-0.1120061563124135,1.6827685866003297,3.338338780211224,1.291890012969169,2.17395193116721,0.0940569500942553,0.0940569500942553,4.449297200841735,2.2574581774412743,0.4281645420397248,723.2669618090673,0.0973392784461491,6.703317051811915e-06,1500.000000000215,1055.8058959577263,2.3490912310150107,8.584536654813034,0.8633126834095279,0.0002380952380952,0.2862497750871297,0.9999999997915686,0.9999999993733988,391.1176255594888,-0.4898352868166596,1710.2065001382375,5573.665202076083,16624.09855950256,114629.58096850228,1718499.686681409,0.4468699421923632,9.25410361271456,3.623699395162956,0.0009209327983436,0.1450245078019652,0.3094895841385011,1.0132517559275076,1.0547180490526986,0.6408884499650112,3.4130592272187775e-07,1.8082336851299967,-0.975385290535362,0.1368704665999731,1.2633085345715662,0.0008730158730157,0.0083231161140952,1.0000000000001437,1.1294139834113708,44155.99071416138,0.0012660557382003584,0
1,23,time1_23.h5,4500.0,0.002,3.274552076039767,1.1400342625908255,2.9734155161167912,9.213955749153572,1.5885794400120037,4.723506755515814,0.0805635479710288,0.0805635479710288,1.6987293267478347,-0.6094664007808298,0.6903230716022958,1150.212167234668,0.2700586268738078,0.0004454270974978,2026.2500000002908,1138.058057193576,2.0310474081869785,7.495002827813698,0.8767066406304932,0.0136507936507916,0.2472889469203087,0.9999564673826838,0.9990476156240744,534.6183342876466,-0.3804487359803782,22517.88190770502,308211.8299988911,2457400.866385689,3786855.466202701,11098163.740240734,1.4076345608444163,12.501127992121774,44.057611250371465,0.0012741295231455,0.6489291414255816,0.4030973471220005,1.230467097522537,1.2749659321258708,0.7422575000551114,5.6471110667643386e-05,2.1491725669543347,-1.6506996454281997,0.4431834860753496,22.501516968528318,0.0005555555555554,0.0081647122028727,1.0000000000001437,0.0904571299668198,1494111.1993997989,0.0012660557382003584,1
1,24,time1_24.h5,4500.0,0.003,4.410958528898468,1.5824970650974564,3.391119861535206,14.546106897666702,1.8238747646687048,6.184977939420894,0.0808611965472765,0.0808611965472765,1.657558947495166,0.2268099807554751,0.7910803617650793,1362.759546690699,0.2557929832313487,0.0005897641112219,2427.5000000003483,1218.1640426887082,1.6290991939353396,5.740830784308601,0.9152872516659158,0.0136507936507916,0.2360372991248414,0.999520938328914,0.9983086176163214,649.7190747814795,-0.3601646769993673,134061.39061269947,1706261.5401416454,9750231.615776831,12455693.026387893,21969815.57767613,1.694692214617674,11.549339636358289,87.7587831131628,0.0029133607143653,0.7827931850215455,0.4097190253213041,1.2847718755796884,1.3920823317651685,0.7472831005377105,0.0002153028349188,2.049366867320761,-1.553346030723438,0.4203143293961979,115.61828241768778,0.0004761904761904,0.0067165820601229,2.69583333333372,0.0779933384895502,2820293.031679796,0.0012660557382003584,1
1,25,time1_25.h5,5000.0,0.001,1.307022904380722,-0.091827982419501,1.744690857861369,3.511652044722886,1.2983966069092356,2.265300689952765,0.1030814782322623,0.1030814782322623,2.517457638682732,2.160211843469257,0.4222156514479657,763.1010585053867,0.0992083857972896,1.0447932539014467e-05,1577.7777777774843,1066.1199573653105,2.2611658307994613,8.187981414101866,0.8659938389152373,0.0002368421052632,0.2792091717755112,0.9999999999948076,0.9999999990087312,432.4195412952179,-0.4769994001242402,1444.680339733237,8505.054977616885,21842.735844280407,202598.9443106556,1805272.759257228,0.5972735687826759,9.499793437177978,4.365773180126364,0.00070829323652,0.1078126834204416,0.3179284263448406,1.016444063453244,1.0695063001858374,0.5707564022071331,4.772937108846022e-07,1.801443071592272,-0.9735591648254244,0.1357410860822021,1.862516882826491,0.0007894736842106,0.0085845557671268,0.999999999999814,0.9125872535080192,54613.81714453799,0.0012467600519764047,0
1,26,time1_26.h5,5000.0,0.002,1.8980469963663116,0.4849323804090691,2.330396552844077,5.556024702113124,1.4073300817149206,3.279637171142225,0.0811492488211426,0.0811492488211426,1.740932212014011,-0.5104179070583678,0.5577580607786743,956.942106670192,0.2003512281305861,0.0001432565849496,1561.1111111108207,1039.3677087513918,2.382829440706043,9.648096185814452,0.8689958280638509,0.011763157894739,0.2715745019094587,0.9999978071990064,0.9992619175720416,461.90975758944313,-0.4195402775959555,4544.140191942126,66377.20947637295,640681.2352933594,1538988.065876394,7361765.084422314,1.0330898694315649,7.799166204757081,23.6444114224045,0.0004727394945729,0.4163003271428984,0.4204559416778751,1.175991233106388,1.2055505246126152,0.7458801811478014,1.6791134357875542e-05,2.179611371935438,-1.6235166624002615,0.4024927001518855,6.375703975506328,0.0006315789473685,0.008313993269679,0.999999999999814,0.1441323026693005,734220.7759643423,0.0012467600519764047,1
1,27,time1_27.h5,5000.0,0.003,3.549015306862736,1.3153688922651638,3.129117967624668,11.121104392265364,1.695931952920299,5.3067711457517,0.0818072157034762,0.0818072157034762,1.6480311831118628,0.4771371599744586,0.7501423187075746,1241.0474272083673,0.2484960142662144,0.000455624604958,2215.277777777366,1155.3918266941405,1.9238220371513852,7.181029262581198,0.91155422917931,0.0058421052631589,0.2293328086753598,0.9998397966822546,0.9996112204837694,621.5827434970666,-0.3632738922654711,65151.54942798529,1036092.1316321822,8099261.744640242,11268612.330705144,22555393.70988556,1.5918564970272069,9.156351404726797,84.06457201147941,0.0015142891158457,0.7187452640083345,0.4200541781287533,1.2475767957791764,1.3907319751740164,0.7600777330154688,0.0001345753319054,2.1609165053066586,-1.6908519051110773,0.4628720589901963,69.98525407384788,0.0004736842105264,0.0068870564007103,0.999999999999814,0.0986241020871798,2311668.754612111,0.0012467600519764047,1
1,28,time1_28.h5,5500.0,0.001,1.2934296540099233,-0.0656000269779371,1.706331313316504,3.4957268772854704,1.3064997196490455,2.2293213824764004,0.1147199411692609,0.1147199411692609,1.5395054996937023,2.065876454492324,0.4146999774572749,789.896668652158,0.101018008821055,1.6048674362032053e-05,1611.805555555627,1075.7818310303255,2.169860804204933,7.693664131932942,0.8752245246780989,0.0001604278074866,0.2672578702517517,0.99999999993203,0.9999999971729104,472.88665084797407,-0.4608660987659831,3224.398614157849,10818.95083824865,29988.008861171224,360431.42332114186,1855304.6379801517,0.7891418053729242,7.515269188412304,5.406299775311605,0.0014268718922885,0.0832003175107518,0.3220660482377037,1.020339042012598,1.088948972957228,0.5570318012486651,6.037163919966277e-07,1.790997049787285,-0.96914446625631,0.1335244751357883,2.868226353116349,0.0007219251336898,0.0091845462382696,1.0000000000000444,0.6764188750267411,74594.1737123825,0.0017359116151273064,0
1,29,time1_29.h5,5500.0,0.002,1.358821071698792,0.0258349765239916,1.8414635091132887,3.728568865994166,1.3131895068363466,2.418190557389608,0.0834661110430199,0.0834661110430199,2.094085081165764,0.2859713484769038,0.4527203884124879,786.4613084603434,0.1214566407549979,3.966338323521753e-05,1466.6666666667318,1013.8744135914844,2.6206074618676145,11.003967742781734,0.8995177909097204,0.0001604278074866,0.3112839055701317,0.9999999824275336,0.99999154836032,430.0534695590602,-0.4367102827467831,2199.3726131753533,26660.73502145065,193751.7301058332,1519330.3776953218,7394114.854428792,0.8227768556736247,4.547576175186976,13.741968675100532,0.0002407354284628,0.1275244232263268,0.3942566305288404,1.0455421667433948,1.1719002199620454,0.7216826251281812,4.87909915423438e-06,1.9851761515799533,-1.1717993609655442,0.1447747758918943,4.042302630633224,0.0007219251336898,0.0083048020659302,1.0000000000000444,0.3533485789921607,301198.23677013983,0.0017359116151273064,1
1,3,time1_3.h5,2000.0,0.003,4.705226191967622,1.604794214155058,4.01487905873745,15.583567689538746,1.770539978265502,7.108503881395623,0.0805443503701405,0.0805443503701405,1.886728549762884,-0.0919201183733588,0.7662518320521865,1127.9838368614903,0.2933521053081753,0.0002753534086043,1914.4444444442584,1135.541341343088,2.1667208496004164,8.112070409452281,0.918730742346304,0.0219414893617042,0.235905109645197,0.9990495981205932,0.9988075658799036,472.85714882126223,-0.3138404744605642,120527.76792407832,2025009.558554598,13101792.0909867,30352934.21621364,52243182.10511264,1.523307480335286,14.624722453728737,68.08935719483088,0.0012318430428732,0.4316482880257459,0.3754579070755774,1.2228491440011553,1.3025097144649849,0.7464232973353122,0.0002947626679686,2.189618568197917,-1.7229145621388111,0.4804801591319608,57.157259483223726,0.0005585106382979,0.0072781783183756,0.9999999999999029,0.0798377268238485,2659934.134892143,0.0014729720492096473,1
